Age,Experience,Salary
44,25,89373.35842592806
40,22,79574.6835965176
50,29,102012.53894728524
41,23,83919.2203095185
50,30,101443.43846142362
45,24,86953.5692253031
39,21,77931.6778515941
31,12,46662.743062596164
29,10,45127.69518371723
47,26,90807.12037466821
50,31,108437.31238694864
31,13,59475.53590074011
38,17,66137.40959337821
23,4,23264.099387324422
27,8,39211.251160084335
26,6,34422.63033744691
49,29,99189.23104953911
26,5,25344.55992148826
39,19,69198.4218974138
47,29,100854.94494956799
41,22,79134.05936911238
48,29,104732.48185106747
33,14,58051.33922105645
28,7,36805.957066888266
24,3,19265.122342168732
31,11,49891.2072175676
55,36,128437.5318031272
46,27,98086.91915324358
56,37,123526.91601381458
37,18,68090.94292100209
23,4,27877.24017550711
45,27,99159.98360793183
31,12,48382.74659546445
59,41,135603.45756529956
43,24,86370.50033815225
47,26,93107.95186522344
48,27,98877.07871192349
50,32,110786.89306001109
59,40,130308.4697283924
41,20,73529.65389557337
48,27,94616.0081811677
41,22,73855.24988653083
40,21,80288.91001815507
41,20,75897.27512801821
56,37,123877.96197166607
23,3,26707.830473805567
51,32,111403.9882095205
55,34,113641.63651411528
43,22,83328.77736861927
24,6,36118.88904176954
27,7,35580.309734947645
36,15,60298.852421496806
48,28,99323.28052233795
31,12,46846.31717015121
30,9,42924.25924571508
54,36,119325.5079216551
53,32,111480.42313273749
27,9,41497.67459222318
57,37,127592.36909175306
23,5,30702.672231234206
50,31,104716.92441150383
25,6,33062.84011425049
22,3,26368.27318954967
40,19,69039.84980268506
47,28,103735.30981402578
46,27,92582.73902220705
31,10,50382.32885949485
36,16,60135.485709589426
43,24,86331.33880343751
42,23,82921.28522193145
43,22,77399.58681466254
57,37,128094.58109963986
55,35,122248.60314679318
51,31,109859.22416251962
46,25,89754.5641284051
49,31,104894.73107769435
22,4,29297.469448568758
25,6,33140.33199660085
28,9,39231.14005157402
30,11,48143.611068509534
57,39,125975.8913376556
40,19,72823.3600183627
22,3,25467.32252586663
31,10,44961.774819005426
57,38,130632.72042933965
30,9,44939.66141650337
53,32,112325.94667024032
53,35,124304.21000438117
27,6,37561.867295353644
59,39,133881.99793264264
38,20,75065.38317381086
31,12,49730.88818932147
48,30,102058.51183477532
56,36,125392.45730873093
42,22,80402.5405169518
46,25,87457.7271854669
49,29,99593.52327085636
36,16,60989.43026824198
25,5,35260.6569816783
50,30,107543.48356220321
30,11,47602.827497972474
48,29,102741.85054842172
47,29,102590.08977759021
40,19,69894.22578694424
49,30,100997.29864856707
38,18,72154.62753355883
41,20,71450.83126986968
44,25,89447.7025174508
53,35,116834.81453339475
54,34,117662.97074324715
26,5,29740.843756004422
55,36,124101.94721809647
32,11,41566.50846597431
24,5,32862.010670770964
54,36,124206.15138970503
32,12,54034.636082563724
37,19,73689.162224463
39,19,72941.39429021058
51,31,106075.95245880687
31,10,46815.294577902096
39,20,75368.61050993155
59,41,139629.68634439533
40,22,81864.9495856042
57,39,131282.69194191255
34,13,55799.38468226702
24,3,26065.190651589808
31,10,48764.99024815671
59,39,137207.64269847053
22,4,27791.246347804845
48,28,100579.11940535961
29,11,46331.010885489675
38,20,72970.04550613574
30,11,45322.53271119608
27,9,31400.718312909383
46,25,87982.36246542684
49,28,98981.81170856659
54,33,113581.21832784197
58,39,132869.8125356585
30,11,45087.935364816636
39,19,69719.98866835603
42,24,79658.88683017805
23,5,30414.288486670524
59,38,126836.49365351444
57,36,121351.98017195941
58,37,128194.24206547068
36,15,57851.809650436095
49,28,100641.0127743403
39,18,65880.12476930837
55,37,124936.62724958267
43,24,84671.04452287847
32,11,47701.11585927817
34,16,66535.04001122908
25,4,22582.136787061787
43,23,88267.23212783007
28,8,36243.67352936609
45,27,97607.24531979795
25,6,35701.95086552429
49,29,103291.38664665571
36,16,59344.66916433597
22,3,24317.28905093077
24,4,34678.68675096982
35,14,57533.707103720386
59,40,134197.54971490917
22,2,20408.830407838195
59,40,136046.6901012197
59,38,129238.45748500241
42,22,81853.7715290796
50,32,109123.0299340695
26,6,29891.26538608544
31,11,54966.20730205283
49,28,99210.04609522199
42,24,95595.19457987565
28,10,45274.74573814076
24,6,33799.94660772668
41,20,74572.14629143474
40,19,70721.12803587462
56,35,119639.98964280878
25,4,25003.062007896493
26,5,27725.95754494731
22,4,31353.803166241607
25,6,34899.25781700364
33,12,55994.5553730622
48,29,104874.69906891555
44,24,85195.88530649408
46,26,88380.94249948667
42,21,77119.57048790948
45,25,90275.49545703483
46,27,98933.02935537795
53,33,113836.18605696458
53,33,122899.09738552805
26,7,34201.91202829044
57,37,127773.17280734457
37,16,61704.227324612875
54,35,120718.84715746704
42,23,83123.27970578364
30,12,49254.01712826228
27,9,39143.62369131263
56,37,125942.6272192937
43,24,89008.51877940293
26,8,35074.80090738435
44,23,84354.28101508376
38,18,70479.40221196691
33,13,56048.67332301903
44,24,92589.08354155133
37,18,70236.03533815072
24,3,23299.93370829467
51,33,111295.99532476999
43,22,79759.22547691524
30,9,40592.0696701943
50,30,105647.20805582218
58,40,135261.6507341293
44,23,86973.63444616036
34,16,63994.98417990571
53,34,120238.32146393316
44,24,84993.23746842191
38,20,78909.45255689959
42,23,81611.0323049807
23,4,27543.79707452579
58,39,130915.7239630505
27,6,33428.3126371713
39,18,71516.86628965178
51,31,103684.73949204368
43,23,81507.82721083853
54,35,121747.68020574079
51,31,107993.54215142634
38,17,65730.14654805491
53,33,110637.17831500986
35,17,64251.16756300931
31,10,47542.84082470091
57,38,126809.580642563
55,36,126592.1900405753
30,10,48230.65479240788
49,28,98449.84128644368
32,13,51716.953801630116
35,16,54206.564993277294
40,19,69269.4168741759
36,15,57084.99099032033
49,30,100207.10070719592
45,25,89892.07056697017
29,9,42936.24168097834
30,10,50443.96602682039
54,36,122199.47198420209
54,33,108399.33863646502
40,21,75256.76790599005
24,6,33831.6928266269
31,11,47755.761759264984
22,4,28570.48402878324
50,31,105958.75307930629
55,36,125956.11195839483
34,13,55238.09022265324
22,2,21814.43275179473
55,35,120449.86466270892
50,32,107704.5316390666
34,14,56828.428335477525
50,32,110881.28275266012
45,26,88298.03617407128
47,28,98738.78275829056
38,19,75144.6337554956
28,9,42801.45440011037
34,15,63601.8704493079
26,8,39223.18196991752
47,28,95807.10730729789
24,6,34372.27928251279
28,9,38076.92164509186
22,4,25374.688430815535
38,20,73172.01092804833
46,28,95965.1648125822
24,4,34136.901665563084
36,18,67782.06407586472
50,32,115430.185131618
53,34,117530.771441539
47,29,98537.2345678198
37,19,69771.23670828919
46,25,90384.55601655995
49,29,100974.57502327621
30,9,41678.14333582914
22,3,25221.23188156369
50,30,106096.110163302
43,23,86069.98116819219
37,16,68080.05373257755
28,8,37585.54250165868
35,14,60841.677753584074
50,32,114180.80578788318
40,19,76381.70238061174
40,20,69720.2075687785
23,3,29393.059591388606
36,17,63590.80305683359
24,5,23977.983088550645
32,13,58819.33027235802
51,32,112040.21310452187
39,19,73664.11479751208
23,4,25503.782932264043
53,32,112046.29373749094
29,11,46582.05043746068
43,23,82127.39156751122
27,8,38568.97254220218
33,13,54339.4146218934
57,38,124535.09797420987
36,16,63166.89637645834
49,30,99137.42538439835
39,21,82761.05420635128
23,4,26192.255919277366
34,13,51285.51384400465
36,16,64539.654602068826
41,21,75759.90184157403
50,29,102412.22799157188
50,29,103866.50345327557
24,6,28949.92765039214
40,20,80849.1279763114
24,6,38134.74340634653
35,15,58423.64002128456
25,5,26630.021457585757
32,14,54409.97551370768
52,32,109570.33774891205
53,33,117331.05148188549
48,30,102461.86049013436
51,32,107015.01640819083
23,5,29304.72051671677
30,10,40527.43922295563
49,28,102703.98519966014
52,33,115299.9780458972
55,34,115700.33119449807
36,17,64027.836623573035
46,25,91246.20522221661
57,38,125190.86065757096
29,11,44636.312882966464
30,11,46823.76070939392
58,39,127543.65208698838
53,34,115136.98420085307
38,18,65780.82324266018
56,35,124778.59748095801
58,40,132789.6928818925
40,19,69659.52783795612
50,29,104523.34877424854
28,10,42114.54242150526
49,29,98692.5428886916
30,11,50162.58975717384
49,29,101030.57538560209
27,7,38523.0639126775
50,31,107454.8383869952
38,17,66887.59635633937
37,18,70189.53636903889
44,26,90095.5179188694
52,33,111069.35629956672
24,3,28105.51041818364
42,22,82736.75791975929
47,27,95797.50605325053
57,38,130887.10273727069
58,40,135620.47912661041
43,22,84329.90860105657
33,13,50571.49637135876
34,15,59307.462878893006
32,14,59389.408999974796
37,19,76031.68122811095
29,9,40392.18525956004
23,3,24477.49615443319
51,30,105558.00745575389
51,33,109267.45635286941
33,12,50637.32058072796
31,13,48263.92196382058
32,14,55498.03517203655
36,17,62385.94336964611
37,17,66509.74434444649
38,20,73070.30833909032
47,26,92522.55476065513
23,3,28660.264459208676
33,12,51712.427506560954
47,27,101634.66715626263
44,24,88339.11459964703
39,21,79446.65857977825
53,34,113891.43289478673
59,41,134918.9640712066
24,4,27051.79163777732
59,41,140639.22571015995
24,6,30911.1379365382
51,31,103705.64312631286
22,2,22193.9710756413
51,33,113191.93493084027
53,35,117346.96976798847
49,31,105880.80863910863
42,21,75886.77898731428
34,16,64771.72025378831
48,27,96569.97229097398
57,38,129221.43216967474
28,7,34710.720523377655
43,25,93008.68174887382
31,12,51162.3900608341
36,15,54076.59285209028
36,15,61879.94478442131
25,5,29207.03792499207
53,34,116008.16473570857
44,24,89981.07285627887
27,8,38765.714853443475
45,24,92637.02697493303
41,21,78316.77941445312
58,40,132600.14896712237
41,20,70060.13615712686
33,14,54346.39015614443
54,35,118533.26463709252
49,29,106398.8645170177
29,9,40618.33700786127
22,3,28426.03598092226
58,37,123055.06984589274
43,23,81682.59592014158
27,9,44380.930962049395
42,23,81714.63393697838
53,35,122297.68593708129
56,37,123021.09544873172
36,18,65821.72952552247
26,5,32425.5468018709
27,8,36063.095953952405
46,25,89676.78696324464
50,30,106184.33587706844
28,9,40742.182812527935
34,13,52812.26479205065
59,41,133378.316282062
39,18,73847.98582385505
23,4,31408.336725445824
29,8,40488.006988616275
32,14,55303.64855316082
54,36,121468.4847229166
59,41,139496.5787244086
48,28,102095.34607693182
41,22,78879.54143544295
33,15,62223.824521199705
52,32,112845.26695244809
48,30,107171.67122530585
53,32,106694.66916477689
31,12,49242.38958955307
24,3,23981.29574930577
48,28,97593.13891076455
56,35,126251.96898241222
52,31,107270.3970886494
36,18,69405.17726070479
37,16,63958.51974717276
34,16,61129.31840712428
56,38,125874.07931718201
32,13,59667.54559660369
42,22,80334.38301515348
32,12,53626.75374726496
51,31,107971.05500114763
56,38,126623.83501525054
43,23,84324.8747323653
59,41,137924.34114992898
52,33,112091.24284568985
35,15,57706.13814550502
45,27,96428.52202701324
53,33,114349.10179490928
57,37,124043.82655903854
53,34,113684.69396572778
36,15,61547.836504147635
56,36,117245.75800552602
24,5,28718.200514118216
37,17,66405.26497065202
26,6,38213.01714872198
42,22,81031.44347952973
31,11,47096.42592756414
40,19,73353.68255397663
46,25,88350.37773292782
25,5,29343.191290205166
50,30,105087.90608435334
40,21,79388.53707360078
23,4,24480.9994291464
31,13,52982.828507290964
46,25,85126.9534359234
41,21,79550.04155751794
40,19,71808.67996637944
44,25,95152.95053192953
45,24,88554.00605319742
32,11,45899.025277881105
55,35,116718.94241336643
49,29,103985.09979371178
26,7,40889.294001371265
26,6,37470.49127147922
42,23,79861.92625740617
33,14,57109.880508968505
25,7,38381.06077706315
41,23,78976.52086337758
59,41,140112.10171929235
46,25,88391.63616235123
35,17,64353.581192711936
32,12,51829.89721309932
53,33,117204.94661005758
32,14,60595.720488547275
39,18,68531.20017630607
48,29,100061.08076260221
39,18,67861.31489384745
44,23,86838.75273848911
32,13,56486.66738990563
42,23,86183.241507804
26,7,36309.36795968165
44,24,88105.34108668873
46,27,94808.89354816065
31,12,50088.68577372869
43,22,84061.92062143407
40,19,73292.8758359454
22,4,24580.50180641927
28,7,39797.97983438254
25,6,30676.493306434484
22,2,21437.093346201666
36,15,56779.93631115407
33,12,48662.59720520286
43,24,86557.31612587601
43,22,79411.27033867702
38,17,65812.54802291107
50,31,111139.80994296071
35,14,57125.73092483269
41,21,80699.54770247148
54,36,119657.8624594317
36,15,62146.71300193828
33,13,50999.427816285104
41,20,74750.65704445215
51,33,114768.48202810301
59,40,134538.27168716615
24,6,34826.902168107226
49,28,101502.54270619154
47,29,100074.78455198376
51,33,116890.8451184329
34,15,60808.91521239038
34,13,53768.93233117467
23,5,29437.298540881216
58,40,134272.75475256896
59,40,135104.7769792396
23,3,23574.72202516679
57,36,124617.58314891596
47,27,98369.45911053671
32,12,52276.69176452595
29,10,45674.58539858226
43,24,86197.9628218688
41,20,72841.7531353125
29,9,38611.96669560379
50,32,107877.27099007634
47,27,94745.98810197679
51,32,115515.37416914385
38,20,77754.98463642
41,23,81220.05129626917
37,18,69849.1068486873
28,10,43797.13337578838
37,17,66707.97229384523
48,29,99854.13807979201
44,23,91225.27949139064
45,26,98093.49917016226
30,9,41622.14745386068
56,35,118711.01295283271
41,22,83276.41790026479
58,39,127870.99244375677
38,17,69037.84377430812
52,31,108876.39793537561
29,11,42697.70802201059
36,17,65044.68846116426
52,33,111532.7380100159
51,33,113485.34073406296
41,22,80672.51887635703
33,15,54958.055175354915
38,20,72997.56951158735
51,32,112224.16094754916
50,30,107240.72451585653
40,19,71410.82585612149
32,13,54873.31192864781
55,35,120799.14060283384
28,10,43842.068828731935
55,35,121391.63761813617
41,22,77724.38671361294
59,40,134502.91120247595
45,25,85188.1822905278
31,12,50337.6240824492
53,32,115775.07921405559
36,16,62041.42334732421
58,40,137975.12038475063
41,21,77089.23579353726
24,4,23745.83669875131
58,38,130996.18349404725
29,9,43391.802125962764
44,26,98957.0238027095
32,14,53062.112850400736
29,11,48069.24213207594
50,30,106176.12975369807
51,30,108674.55410557639
31,10,47089.3967996894
49,31,106135.76736731424
57,36,120286.78337938563
34,13,55539.86867742679
53,32,112623.26195455107
57,36,125394.24806688952
58,37,125631.69846043669
47,28,99334.4546810825
43,25,84367.54612426147
25,5,26912.261258088725
52,31,111306.5885417342
39,20,75039.50658421656
59,39,133427.46029390674
45,26,90704.94477671252
44,23,82323.64169993272
43,22,80229.34621340568
23,2,22213.053284111305
52,31,110557.75236692817
32,12,50252.66983535369
49,29,97021.25270955652
53,34,117703.11281755292
26,8,38801.15646536386
59,38,130937.51893466926
31,12,53069.494366749284
45,26,94832.67547179788
56,37,129582.44268341853
44,23,84585.25319014363
38,17,65204.21684252051
22,3,26622.52252231648
52,31,111225.06816602667
52,33,112801.44491907644
55,35,123317.65747163216
30,9,42723.58541993328
43,23,87828.96905096777
34,16,67187.64542982864
46,25,98423.21524908458
39,21,77186.71217717094
33,14,60746.29256516245
38,17,69061.53886948117
36,15,63340.88484445699
36,15,61773.2956063427
36,18,70853.31367950296
34,16,57877.747209211535
38,19,71413.47425394192
53,33,112039.55530132259
30,10,42788.65024319995
41,23,78693.49371638735
47,26,91919.85682087003
48,28,98477.54847862333
42,22,81552.92792841975
39,21,76962.71456474095
34,15,62657.01612664749
37,19,68311.99263502026
30,12,44169.02981685133
33,12,53094.35179617381
59,41,136859.81485066115
40,19,72297.52737914785
28,9,39361.64536381399
56,35,123227.41110864325
39,20,73242.80576555943
37,18,65849.27996833134
25,6,37522.78315608076
46,28,100074.72210662602
53,32,111379.52506281354
34,14,49676.27383168254
38,20,73293.72612634808
58,39,131435.149939313
27,7,40391.04600591633
40,22,74750.0674016541
34,14,61680.77040655371
47,28,99810.79937233304
35,15,56377.25142534497
52,32,113765.4475078544
25,6,31768.380648918024
29,9,37014.36745871794
46,28,96666.74135181365
34,14,57764.72108855119
53,32,111685.81159172828
59,41,138930.43443563362
59,39,135292.2918265231
49,28,96204.29700385581
51,30,105437.28688861206
24,3,22670.127123520502
49,29,98253.20974661563
24,5,29344.482412713372
55,34,118794.99855157397
37,18,69972.0313136342
43,25,87814.36465023934
53,34,113476.3929958016
59,40,132566.1110982913
29,10,38869.50392349133
29,10,40932.0900045923
27,8,35192.131110272
35,17,67535.9149416654
53,35,121533.21088987056
56,37,131888.4448844233
31,12,51220.98049857936
24,3,23048.34192385155
33,15,59035.91554329129
52,32,110492.31971858806
50,32,108104.84211701098
26,6,33959.767143729434
46,25,91080.06567095172
52,33,113252.25599318085
42,21,77617.13271711279
41,22,82395.70440294036
43,25,87338.77513064665
25,6,31290.523817756293
34,14,58425.24819290423
41,21,81034.4391421845
34,13,57260.41339639391
38,20,73221.24104348282
57,37,122206.95740411496
54,33,113631.52810851217
22,4,26220.51622240598
36,18,64657.32992228571
34,13,53575.711825928935
38,18,72621.29713698654
45,25,90442.43773686833
29,8,37878.2305604054
48,28,99086.51672838567
44,23,84751.24034869013
